0,wrd_length,total_char,syl_count,syl_sum,sentiment
"""Isn't it a beauty?""","[2, 3, 2, 1, 6]",14,[1 0 1 1 3],6,0.0
he asked.,"[2, 5]",7,[1 1],2,0.0
"""It is, indeed!""","[2, 2, 6]",10,[1 1 1],3,0.0
"replied the Woodman, who was greatly pleased.","[7, 3, 7, 3, 3, 7, 7]",37,[2 1 2 1 1 3 2],12,0.5
"""But is it a kind heart?""","[3, 2, 2, 1, 4, 5]",17,[1 1 1 1 1 2],7,0.6
"""Oh, very!""","[2, 4]",6,[1 2],3,0.25
answered Oz.,"[8, 2]",10,[2 1],3,0.0
"He put the heart in the Woodman's breast and then replaced the square of tin, soldering it neatly together where it had been cut.","[2, 3, 3, 5, 2, 3, 7, 2, 6, 3, 4, 8, 3, 6, 2, 3, 9, 2, 6, 8, 5, 2, 3, 4, 3]",104,[1 1 1 2 1 1 2 0 2 1 1 2 1 1 1 1 3 1 3 3 1 1 1 1 1],34,0.0
"""There,"" said he; ""now you have a heart that any man might be proud of.","[5, 4, 2, 3, 3, 4, 1, 5, 4, 3, 3, 5, 2, 5, 2]",51,[1 1 1 1 1 1 1 2 1 2 1 1 1 1 1],17,0.8
"I'm sorry I had to put a patch on your breast, but it really couldn't be helped.""","[1, 2, 5, 1, 3, 2, 3, 1, 5, 2, 4, 6, 3, 2, 6, 5, 3, 2, 6]",62,[1 0 2 1 1 1 1 1 1 1 1 2 1 1 3 1 0 1 1],21,-0.15
"""Never mind the patch,"" exclaimed the happy Woodman.","[5, 4, 3, 5, 9, 3, 5, 7]",41,[2 1 1 1 2 1 2 2],12,0.8
"""I am very grateful to you, and shall never forget your kindness.""","[1, 2, 4, 8, 2, 3, 3, 5, 5, 6, 4, 8]",51,[1 1 2 3 1 1 1 1 2 2 1 2],18,0.2
"""Don't speak of it,"" replied Oz.","[2, 3, 5, 2, 2, 7, 2]",23,[1 0 2 1 1 2 1],8,0.0
"Then the Tin Woodman went back to his friends, who wished him every joy on account of his good fortune.","[4, 3, 3, 7, 4, 4, 2, 3, 7, 3, 6, 3, 5, 3, 2, 7, 2, 3, 4, 7]",82,[1 1 1 2 1 1 1 1 2 1 1 1 3 1 1 2 1 1 1 2],26,0.5
The Lion now walked to the Throne Room and knocked at the door.,"[3, 4, 3, 6, 2, 3, 6, 4, 3, 7, 2, 3, 4]",50,[1 1 1 1 1 1 1 1 1 1 1 1 1],13,0.0
"""Come in,"" said Oz.","[4, 2, 4, 2]",12,[1 1 1 1],4,0.0
"""I have come for my courage,"" announced the Lion, entering the room.","[1, 4, 4, 3, 2, 7, 9, 3, 4, 8, 3, 4]",52,[1 1 1 1 1 2 2 1 1 3 1 1],16,0.0
"""Very well,"" answered the little man; ""I will get it for you.""","[4, 4, 8, 3, 6, 3, 1, 4, 3, 2, 3, 3]",44,[2 1 2 1 1 1 1 1 1 1 1 1],14,0.00625
"He went to a cupboard and reaching up to a high shelf took down a square green bottle, the contents of which he poured into a green-gold dish, beautifully carved.","[2, 4, 2, 1, 8, 3, 8, 2, 2, 1, 4, 5, 4, 4, 1, 6, 5, 6, 3, 8, 2, 5, 2, 6, 4, 1, 10, 4, 11, 6]",130,[1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 2 1 5 1],40,0.163611111111
"Placing this before the Cowardly Lion, who sniffed at it as if he did not like it, the Wizard said:  ""Drink.""","[7, 4, 6, 3, 8, 4, 3, 7, 2, 2, 2, 2, 2, 3, 3, 4, 2, 3, 6, 4, 5]",82,[2 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1],26,0.0
"""What is it?""","[4, 2, 2]",8,[1 1 1],3,0.0
asked the Lion.,"[5, 3, 4]",12,[1 1 1],3,0.0
"""Well,"" answered Oz, ""if it were inside of you, it would be courage.","[4, 8, 2, 2, 2, 4, 6, 2, 3, 2, 5, 2, 7]",49,[1 2 1 1 1 1 2 1 1 1 1 1 2],16,0.0
"You know, of course, that courage is always inside one; so that this really cannot be called courage until you have swallowed it.","[3, 4, 2, 6, 4, 7, 2, 6, 6, 3, 2, 4, 4, 6, 3, 3, 2, 6, 7, 5, 3, 4, 9, 2]",103,[1 1 1 1 1 2 1 2 2 1 1 1 1 3 1 1 1 1 2 2 1 1 2 1],32,0.2
"Therefore I advise you to drink it as soon as possible.""","[9, 1, 6, 3, 2, 5, 2, 2, 4, 2, 8]",44,[3 1 2 1 1 1 1 1 1 1 2],15,0.0
"The Lion hesitated no longer, but drank till the dish was empty.","[3, 4, 9, 2, 6, 3, 5, 4, 3, 4, 3, 5]",51,[1 1 3 1 2 1 1 1 1 1 1 2],16,-0.1
"""How do you feel now?""","[3, 2, 3, 4, 3]",15,[1 1 1 1 1],5,0.0
asked Oz.,"[5, 2]",7,[1 1],2,0.0
"""Full of courage,"" replied the Lion, who went joyfully back to his friends to tell them of his good fortune.","[4, 2, 7, 7, 3, 4, 3, 4, 8, 4, 2, 3, 7, 2, 4, 4, 2, 3, 4, 7]",84,[1 1 2 2 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 2],26,0.35
"Oz, left to himself, smiled to think of his success in giving the Scarecrow and the Tin Woodman and the Lion exactly what they thought they wanted.","[2, 4, 2, 7, 6, 2, 5, 2, 3, 7, 2, 6, 3, 9, 3, 3, 3, 7, 3, 3, 4, 7, 4, 4, 7, 4, 6]",118,[1 1 1 2 1 1 1 1 1 2 1 2 1 3 1 1 1 2 1 1 1 3 1 1 1 1 1],35,0.2875
"""How can I help being a humbug,"" he said, ""when all these people make me do things that everybody knows can't be done?","[3, 3, 1, 4, 5, 1, 6, 2, 4, 4, 3, 5, 6, 4, 2, 2, 6, 4, 9, 5, 2, 3, 2, 4]",90,[1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 5 1 1 0 1 1],28,0.0
"It was easy to make the Scarecrow and the Lion and the Woodman happy, because they imagined I could do anything.","[2, 3, 4, 2, 4, 3, 9, 3, 3, 4, 3, 3, 7, 5, 7, 4, 8, 1, 5, 2, 8]",90,[1 1 3 1 1 1 3 1 1 1 1 1 2 2 2 1 3 1 1 1 3],32,0.616666666667
"But it will take more than imagination to carry Dorothy back to Kansas, and I'm sure I don't know how it can be done.""","[3, 2, 4, 4, 4, 4, 11, 2, 5, 7, 4, 2, 6, 3, 1, 2, 4, 1, 2, 3, 4, 3, 2, 3, 2, 4]",92,[1 1 1 1 1 1 5 1 2 3 1 1 2 1 1 0 1 1 1 0 1 1 1 1 1 1],32,0.333333333333
17.,[2],2,[0],0,0.0
How the Balloon Was Launched   For three days Dorothy heard nothing from Oz.,"[3, 3, 7, 3, 8, 3, 5, 4, 7, 5, 7, 4, 2]",61,[1 1 2 1 1 1 1 1 3 2 2 1 1],18,0.0
"These were sad days for the little girl, although her friends were all quite happy and contented.","[5, 4, 3, 4, 3, 3, 6, 4, 8, 3, 7, 4, 3, 5, 5, 3, 9]",79,[1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 2],21,0.0375
The Scarecrow told them there were wonderful thoughts in his head; but he would not say what they were because he knew no one could understand them but himself.,"[3, 9, 4, 4, 5, 4, 9, 8, 2, 3, 4, 3, 2, 5, 3, 3, 4, 4, 4, 7, 2, 4, 2, 3, 5, 10, 4, 3, 7]",130,[1 3 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 2],38,1.0
When the Tin Woodman walked about he felt his heart rattling around in his breast; and he told Dorothy he had discovered it to be a kinder and more tender heart than the one he had owned when he was made of flesh.,"[4, 3, 3, 7, 6, 5, 2, 4, 3, 5, 8, 6, 2, 3, 6, 3, 2, 4, 7, 2, 3, 10, 2, 2, 2, 1, 6, 3, 4, 6, 5, 4, 3, 3, 2, 3, 5, 4, 2, 3, 4, 2, 5]",169,"[1 1 1 2 1 2 1 1 1 2 2 2 1 1 2 1 1 1 3 1 1 3 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1
 1 1 1 1 1 1]",56,0.5
"The Lion declared he was afraid of nothing on earth, and would gladly face an army or a dozen of the fierce Kalidahs.","[3, 4, 8, 2, 3, 6, 2, 7, 2, 5, 3, 5, 6, 4, 2, 4, 2, 1, 5, 2, 3, 6, 8]",93,[1 1 2 1 1 2 1 2 1 2 1 1 2 1 1 2 1 1 2 1 1 2 3],33,-0.05
"Thus each of the little party was satisfied except Dorothy, who longed more than ever to get back to Kansas.","[4, 4, 2, 3, 6, 5, 3, 9, 6, 7, 3, 6, 4, 4, 4, 2, 3, 4, 2, 6]",87,[1 2 1 1 1 2 1 3 2 3 1 1 1 1 2 1 1 1 1 2],29,0.203125
"On the fourth day, to her great joy, Oz sent for her, and when she entered the Throne Room he greeted her pleasantly:  ""Sit down, my dear; I think I have found the way to get you out of this country.""","[2, 3, 6, 3, 2, 3, 5, 3, 2, 4, 3, 3, 3, 4, 3, 7, 3, 6, 4, 2, 7, 3, 10, 3, 4, 2, 4, 1, 5, 1, 4, 5, 3, 3, 2, 3, 3, 3, 2, 4, 7]",150,"[1 1 1 1 1 1 2 1 1 1 1 1 1 1 0 2 1 1 1 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1 1 1 1
 1 1 1 2]",47,0.435555555556
"""And back to Kansas?""","[3, 4, 2, 6]",15,[1 1 1 2],5,0.0
she asked eagerly.,"[3, 5, 7]",15,[0 1 4],5,0.0
"""Well, I'm not sure about Kansas,"" said Oz, ""for I haven't the faintest notion which way it lies.","[4, 1, 2, 3, 4, 5, 6, 4, 2, 3, 1, 4, 3, 3, 8, 6, 5, 3, 2, 4]",73,[1 1 0 1 1 2 2 1 1 1 1 1 0 1 2 2 1 1 1 1],22,-0.25
"But the first thing to do is to cross the desert, and then it should be easy to find your way home.""","[3, 3, 5, 5, 2, 2, 2, 2, 5, 3, 6, 3, 4, 2, 6, 2, 4, 2, 4, 4, 3, 4]",76,[1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1],25,0.227777777778
"""How can I cross the desert?""","[3, 3, 1, 5, 3, 6]",21,[1 1 1 1 1 2],7,0.0
she inquired.,"[3, 8]",11,[0 2],2,0.0
"""Well, I'll tell you what I think,"" said the little man.","[4, 1, 3, 4, 3, 4, 1, 5, 4, 3, 6, 3]",41,[1 1 0 1 1 1 1 1 1 1 1 1],11,-0.1875
"""You see, when I came to this country it was in a balloon.","[3, 3, 4, 1, 4, 2, 4, 7, 2, 3, 2, 1, 7]",43,[1 1 1 1 1 1 1 2 1 1 1 1 2],15,0.0
"You also came through the air, being carried by a cyclone.","[3, 4, 4, 7, 3, 3, 5, 7, 2, 1, 7]",46,[1 2 1 1 1 1 1 2 1 1 2],14,0.0
So I believe the best way to get across the desert will be through the air.,"[2, 1, 7, 3, 4, 3, 2, 3, 6, 3, 6, 4, 2, 7, 3, 3]",59,[1 1 3 1 1 1 1 1 2 1 2 1 1 1 1 1],20,1.0
"Now, it is quite beyond my powers to make a cyclone; but I've been thinking the matter over, and I believe I can make a balloon.""","[3, 2, 2, 5, 6, 2, 6, 2, 4, 1, 7, 3, 1, 3, 4, 8, 3, 6, 4, 3, 1, 7, 1, 3, 4, 1, 7]",99,[1 1 1 1 1 1 2 1 1 1 2 1 1 0 1 2 1 2 2 1 1 3 1 1 1 1 2],34,0.0
"""How?""",[3],3,[1],1,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""A balloon,"" said Oz, ""is made of silk, which is coated with glue to keep the gas in it.","[1, 7, 4, 2, 2, 4, 2, 4, 5, 2, 6, 4, 4, 2, 4, 3, 3, 2, 2]",63,[1 2 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1],19,0.0
"I have plenty of silk in the Palace, so it will be no trouble to make the balloon.","[1, 4, 6, 2, 4, 2, 3, 6, 2, 2, 4, 2, 2, 7, 2, 4, 3, 7]",63,[1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2],21,0.1
"But in all this country there is no gas to fill the balloon with, to make it float.""","[3, 2, 3, 4, 7, 5, 2, 2, 3, 2, 4, 3, 7, 4, 2, 4, 2, 5]",64,[1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1],20,0.0
"""If it won't float,"" remarked Dorothy, ""it will be of no use to us.""","[2, 2, 2, 3, 5, 8, 7, 2, 4, 2, 2, 2, 3, 2, 2]",48,[1 1 1 0 1 2 3 1 1 1 1 1 1 1 1],17,0.0
"""True,"" answered Oz.","[4, 8, 2]",14,[0 2 1],3,0.35
"""But there is another way to make it float, which is to fill it with hot air.","[3, 5, 2, 7, 3, 2, 4, 2, 5, 5, 2, 2, 4, 2, 4, 3, 3]",58,[1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1],19,0.25
"Hot air isn't as good as gas, for if the air should get cold the balloon would come down in the desert, and we should be lost.""","[3, 3, 2, 3, 2, 4, 2, 3, 3, 2, 3, 3, 6, 3, 4, 3, 7, 5, 4, 4, 2, 3, 6, 3, 2, 6, 2, 4]",97,[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1],29,0.0486111111111
"""We!""",[2],2,[1],1,0.0
exclaimed the girl.,"[9, 3, 4]",16,[2 1 1],4,0.0
"""Are you going with me?""","[3, 3, 5, 4, 2]",17,[1 1 1 1 1],5,0.0
"""Yes, of course,"" replied Oz.","[3, 2, 6, 7, 2]",20,[0 1 1 2 1],5,0.0
"""I am tired of being such a humbug.","[1, 2, 5, 2, 5, 4, 1, 6]",26,[1 1 1 1 1 1 1 2],9,-0.2
"If I should go out of this Palace my people would soon discover I am not a Wizard, and then they would be vexed with me for having deceived them.","[2, 1, 6, 2, 3, 2, 4, 6, 2, 6, 5, 4, 8, 1, 2, 3, 1, 6, 3, 4, 4, 5, 2, 5, 4, 2, 3, 6, 8, 4]",114,[1 1 1 1 1 1 1 2 1 1 1 1 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1],36,0.0
"So I have to stay shut up in these rooms all day, and it gets tiresome.","[2, 1, 4, 2, 4, 4, 2, 2, 5, 5, 3, 3, 3, 2, 4, 8]",54,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3],18,-0.5
"I'd much rather go back to Kansas with you and be in a circus again.""","[1, 2, 4, 6, 2, 4, 2, 6, 4, 3, 3, 2, 2, 1, 6, 5]",53,[1 0 1 2 1 1 1 2 1 1 1 1 1 1 2 2],19,0.1
"""I shall be glad to have your company,"" said Dorothy.","[1, 5, 2, 4, 2, 4, 4, 7, 4, 7]",40,[1 1 1 1 1 1 1 3 1 3],14,0.5
"""Thank you,"" he answered.","[5, 3, 2, 8]",18,[1 1 1 2],5,0.0
"""Now, if you will help me sew the silk together, we will begin to work on our balloon.""","[3, 2, 3, 4, 4, 2, 3, 3, 4, 8, 2, 4, 5, 2, 4, 2, 3, 7]",65,[1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 2],22,0.0
"So Dorothy took a needle and thread, and as fast as Oz cut the strips of silk into proper shape the girl sewed them neatly together.","[2, 7, 4, 1, 6, 3, 6, 3, 2, 4, 2, 2, 3, 3, 6, 2, 4, 4, 6, 5, 3, 4, 5, 4, 6, 8]",105,[1 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 3 3],35,0.1
"First there was a strip of light green silk, then a strip of dark green and then a strip of emerald green; for Oz had a fancy to make the balloon in different shades of the color about them.","[5, 5, 3, 1, 5, 2, 5, 5, 4, 4, 1, 5, 2, 4, 5, 3, 4, 1, 5, 2, 7, 5, 3, 2, 3, 1, 5, 2, 4, 3, 7, 2, 9, 6, 2, 3, 5, 5, 4]",149,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 1 1 1 2 1 3 1 1 1 2
 2 1]",47,-0.0142857142857
"It took three days to sew all the strips together, but when it was finished they had a big bag of green silk more than twenty feet long.","[2, 4, 5, 4, 2, 3, 3, 3, 6, 8, 3, 4, 2, 3, 8, 4, 3, 1, 3, 3, 2, 5, 4, 4, 4, 6, 4, 4]",107,[1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1],32,0.0625
"Then Oz painted it on the inside with a coat of thin glue, to make it airtight, after which he announced that the balloon was ready.","[4, 2, 7, 2, 2, 3, 6, 4, 1, 4, 2, 4, 4, 2, 4, 2, 8, 5, 5, 2, 9, 4, 3, 7, 3, 5]",104,[1 1 1 1 1 1 2 1 1 1 1 1 0 1 1 1 2 2 1 1 2 1 1 2 1 3],32,-0.1
"""But we must have a basket to ride in,"" he said.","[3, 2, 4, 4, 1, 6, 2, 4, 2, 2, 4]",34,[1 1 1 1 1 2 1 1 1 1 1],12,0.0
"So he sent the soldier with the green whiskers for a big clothes basket, which he fastened with many ropes to the bottom of the balloon.","[2, 2, 4, 3, 7, 4, 3, 5, 8, 3, 1, 3, 7, 6, 5, 2, 8, 4, 4, 5, 2, 3, 6, 2, 3, 7]",109,[1 1 1 1 3 1 1 1 2 1 1 1 1 2 1 1 2 1 2 1 1 1 2 1 1 2],34,0.1
"When it was all ready, Oz sent word to his people that he was going to make a visit to a great brother Wizard who lived in the clouds.","[4, 2, 3, 3, 5, 2, 4, 4, 2, 3, 6, 4, 2, 3, 5, 2, 4, 1, 5, 2, 1, 5, 7, 6, 3, 5, 2, 3, 6]",104,[1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 1 1 1 1 1],35,0.5
The news spread rapidly throughout the city and everyone came to see the wonderful sight.,"[3, 4, 6, 7, 10, 3, 4, 3, 8, 4, 2, 3, 3, 9, 5]",74,[1 1 2 3 2 1 2 1 3 1 1 1 1 3 1],24,1.0
"Oz ordered the balloon carried out in front of the Palace, and the people gazed upon it with much curiosity.","[2, 7, 3, 7, 7, 3, 2, 5, 2, 3, 6, 3, 3, 6, 5, 4, 2, 4, 4, 9]",87,[1 2 1 2 2 1 1 1 1 1 2 1 1 1 1 2 1 1 1 4],28,0.2
"The Tin Woodman had chopped a big pile of wood, and now he made a fire of it, and Oz held the bottom of the balloon over the fire so that the hot air that arose from it would be caught in the silken bag.","[3, 3, 7, 3, 7, 1, 3, 4, 2, 4, 3, 3, 2, 4, 1, 4, 2, 2, 3, 2, 4, 3, 6, 2, 3, 7, 4, 3, 4, 2, 4, 3, 3, 3, 4, 5, 4, 2, 5, 2, 6, 2, 3, 6, 3]",156,"[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 1 1 2 1]",51,0.125
"Gradually the balloon swelled out and rose into the air, until finally the basket just touched the ground.","[9, 3, 7, 7, 3, 3, 4, 4, 3, 3, 5, 7, 3, 6, 4, 7, 3, 6]",87,[3 1 2 1 1 1 1 2 1 1 2 3 1 2 1 1 1 1],26,0.3
"Then Oz got into the basket and said to all the people in a loud voice:  ""I am now going away to make a visit.","[4, 2, 3, 4, 3, 6, 3, 4, 2, 3, 3, 6, 2, 1, 4, 5, 1, 2, 3, 5, 4, 2, 4, 1, 5]",82,[1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2],29,0.1
While I am gone the Scarecrow will rule over you.,"[5, 1, 2, 4, 3, 9, 4, 4, 4, 3]",39,[1 1 1 1 1 3 1 1 2 1],13,0.0
"I command you to obey him as you would me.""","[1, 7, 3, 2, 4, 3, 2, 3, 5, 2]",32,[1 2 1 1 2 1 1 1 1 1],12,0.0
"The balloon was by this time tugging hard at the rope that held it to the ground, for the air within it was hot, and this made it so much lighter in weight than the air without that it pulled hard to rise into the sky.","[3, 7, 3, 2, 4, 4, 7, 4, 2, 3, 4, 4, 4, 2, 2, 3, 6, 3, 3, 3, 6, 2, 3, 3, 3, 4, 4, 2, 2, 4, 7, 2, 6, 4, 3, 3, 7, 4, 2, 6, 4, 2, 4, 4, 3, 3]",170,"[1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2
 1 1 1 1 1 1 2 1 1]",52,-0.0333333333333
"""Come, Dorothy!""","[4, 7]",11,[1 3],4,0.0
cried the Wizard.,"[5, 3, 6]",14,[1 1 2],4,0.0
"""Hurry up, or the balloon will fly away.""","[5, 2, 2, 3, 7, 4, 3, 4]",30,[2 1 1 1 2 1 1 2],11,0.8
"""I can't find Toto anywhere,"" replied Dorothy, who did not wish to leave her little dog behind.","[1, 2, 3, 4, 4, 8, 7, 7, 3, 3, 3, 4, 2, 5, 3, 6, 3, 6]",74,[1 1 0 1 2 3 2 3 1 1 1 1 1 2 1 1 1 2],25,-0.29375
"Toto had run into the crowd to bark at a kitten, and Dorothy at last found him.","[4, 3, 3, 4, 3, 5, 2, 4, 2, 1, 6, 3, 7, 2, 4, 5, 3]",61,[2 1 1 2 1 1 1 1 1 1 2 1 3 1 1 1 1],22,0.0
She picked him up and ran towards the balloon.,"[3, 6, 3, 2, 3, 3, 7, 3, 7]",37,[0 1 1 1 1 1 2 1 2],10,0.0
"She was within a few steps of it, and Oz was holding out his hands to help her into the basket, when, crack!","[3, 3, 6, 1, 3, 5, 2, 2, 3, 2, 3, 7, 3, 3, 5, 2, 4, 3, 4, 3, 6, 4, 5]",82,[0 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 2 1 1],26,-0.25
"went the ropes, and the balloon rose into the air without her.","[4, 3, 5, 3, 3, 7, 4, 4, 3, 3, 7, 3]",49,[1 1 1 1 1 2 1 2 1 1 2 1],15,0.6
"""Come back!""","[4, 4]",8,[1 1],2,0.0
she screamed.,"[3, 8]",11,[0 2],2,0.0
"""I want to go, too!""","[1, 4, 2, 2, 3]",12,[1 1 1 1 1],5,0.0
"""I can't come back, my dear,"" called Oz from the basket.","[1, 2, 3, 4, 4, 2, 4, 6, 2, 4, 3, 6]",41,[1 1 0 1 1 1 2 1 1 1 1 2],13,0.0
"""Good-bye!""",[8],8,[1],1,0.0
"""Good-bye!""",[8],8,[1],1,0.0
"shouted everyone, and all eyes were turned upward to where the Wizard was riding in the basket, rising every moment farther and farther into the sky.","[7, 8, 3, 3, 4, 4, 6, 6, 2, 5, 3, 6, 3, 6, 2, 3, 6, 6, 5, 6, 7, 3, 7, 4, 3, 3]",121,[1 3 1 1 0 1 1 2 1 1 1 2 1 2 1 1 2 2 3 2 2 1 2 2 1 1],38,0.0
"And that was the last any of them ever saw of Oz, the Wonderful Wizard, though he may have reached Omaha safely, and be there now, for all we know.","[3, 4, 3, 3, 4, 3, 2, 4, 4, 3, 2, 2, 3, 9, 6, 6, 2, 3, 4, 7, 5, 6, 3, 2, 5, 3, 3, 3, 2, 4]",113,[1 1 1 1 1 2 1 1 2 1 1 1 1 3 2 1 1 1 1 2 3 3 1 1 1 1 1 1 1 1],40,0.5
"But the people remembered him lovingly, and said to one another:  ""Oz was always our friend.","[3, 3, 6, 10, 3, 8, 3, 4, 2, 3, 7, 2, 3, 6, 3, 6]",72,[1 1 1 3 1 3 1 1 1 1 3 1 1 2 1 2],24,0.6
"When he was here he built for us this beautiful Emerald City, and now he is gone he has left the Wise Scarecrow to rule over us.""","[4, 2, 3, 4, 2, 5, 3, 2, 4, 9, 7, 4, 3, 3, 2, 2, 4, 2, 3, 4, 3, 4, 9, 2, 4, 4, 2]",100,[1 1 1 1 1 1 1 1 1 4 3 2 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1],36,0.516666666667
"Still, for many days they grieved over the loss of the Wonderful Wizard, and would not be comforted.","[5, 3, 4, 4, 4, 7, 4, 3, 4, 2, 3, 9, 6, 3, 5, 3, 2, 9]",80,[1 1 2 1 1 2 2 1 1 1 1 3 2 1 1 1 1 2],25,0.75
18.,[2],2,[0],0,0.0
Away to the South   Dorothy wept bitterly at the passing of her hope to get home to Kansas again; but when she thought it all over she was glad she had not gone up in a balloon.,"[4, 2, 3, 5, 7, 4, 8, 2, 3, 7, 2, 3, 4, 2, 3, 4, 2, 6, 5, 3, 4, 3, 7, 2, 3, 4, 3, 3, 4, 3, 3, 3, 4, 2, 2, 1, 7]",137,[2 1 1 1 3 1 3 1 1 2 1 1 1 1 1 1 1 2 2 1 1 0 1 1 1 2 0 1 1 0 1 1 1 1 1 1 2],44,0.2
"And she also felt sorry at losing Oz, and so did her companions.","[3, 3, 4, 4, 5, 2, 6, 2, 3, 2, 3, 3, 10]",50,[1 0 2 1 2 1 2 1 1 1 1 1 3],17,-0.5
"The Tin Woodman came to her and said:  ""Truly I should be ungrateful if I failed to mourn for the man who gave me my lovely heart.","[3, 3, 7, 4, 2, 3, 3, 4, 5, 1, 6, 2, 10, 2, 1, 6, 2, 5, 3, 3, 3, 3, 4, 2, 2, 6, 5]",100,[1 1 2 1 1 1 1 1 2 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 3 2],35,0.0
"I should like to cry a little because Oz is gone, if you will kindly wipe away my tears, so that I shall not rust.""","[1, 6, 4, 2, 3, 1, 6, 7, 2, 2, 4, 2, 3, 4, 6, 4, 4, 2, 5, 2, 4, 1, 5, 3, 4]",87,[1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 2 1 2 1 1 1 1 1 1],29,0.20625
"""With pleasure,"" she answered, and brought a towel at once.","[4, 8, 3, 8, 3, 7, 1, 5, 2, 4]",45,[1 3 0 2 1 1 1 2 1 1],13,0.0
"Then the Tin Woodman wept for several minutes, and she watched the tears carefully and wiped them away with the towel.","[4, 3, 3, 7, 4, 3, 7, 7, 3, 3, 7, 3, 5, 9, 3, 5, 4, 4, 4, 3, 5]",96,[1 1 1 2 1 1 3 2 1 0 1 1 2 4 1 1 1 2 1 1 2],30,-0.05
"When he had finished, he thanked her kindly and oiled himself thoroughly with his jeweled oil-can, to guard against mishap.","[4, 2, 3, 8, 2, 7, 3, 6, 3, 5, 7, 10, 4, 3, 7, 7, 2, 5, 7, 6]",101,[1 1 1 2 1 1 1 2 1 1 2 3 1 1 2 2 1 1 2 2],29,0.6
"The Scarecrow was now the ruler of the Emerald City, and although he was not a Wizard the people were proud of him.","[3, 9, 3, 3, 3, 5, 2, 3, 7, 4, 3, 8, 2, 3, 3, 1, 6, 3, 6, 4, 5, 2, 3]",91,[1 3 1 1 1 2 1 1 3 2 1 2 1 1 1 1 2 1 1 1 1 1 1],31,0.8
"""For,"" they said, ""there is not another city in all the world that is ruled by a stuffed man.""","[3, 4, 4, 5, 2, 3, 7, 4, 2, 3, 3, 5, 4, 2, 5, 2, 1, 7, 3]",69,[1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1],22,0.0
"And, so far as they knew, they were quite right.","[3, 2, 3, 2, 4, 4, 4, 4, 5, 5]",36,[1 1 1 1 1 1 1 1 1 1],10,0.192857142857
"The morning after the balloon had gone up with Oz, the four travelers met in the Throne Room and talked matters over.","[3, 7, 5, 3, 7, 3, 4, 2, 4, 2, 3, 4, 9, 3, 2, 3, 6, 4, 3, 6, 7, 4]",94,[1 2 2 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 2 2],29,0.0
The Scarecrow sat in the big throne and the others stood respectfully before him.,"[3, 9, 3, 2, 3, 3, 6, 3, 3, 6, 5, 12, 6, 3]",67,[1 3 1 1 1 1 1 1 1 2 1 4 2 1],21,0.25
